dim0,dim1,predicted_severity
0.10027143158357466,-0.010580984444170376,0.6833956538468039
0.10245682032559567,-0.010580984444170376,0.6826673683406682
0.10464220906761666,-0.010580984444170376,0.6819432488035845
0.10682759780963767,-0.010580984444170376,0.6812237702344578
0.10901298655165868,-0.010580984444170376,0.6805094133797137
0.1111983752936797,-0.010580984444170376,0.6798006642756029
0.1133837640357007,-0.010580984444170376,0.6790980137708278
0.11556915277772169,-0.010580984444170376,0.67840195703008
0.1177545415197427,-0.010580984444170376,0.6777129930191258
0.11993993026176371,-0.010580984444170376,0.6770316239724146
0.12212531900378472,-0.010580984444170376,0.6763583548438463
0.12431070774580573,-0.010580984444170376,0.6756936927415699
0.12649609648782675,-0.010580984444170376,0.6750381463479607
0.12868148522984776,-0.010580984444170376,0.6743922253254444
0.13086687397186875,-0.010580984444170376,0.6737564397094652
0.13305226271388976,-0.010580984444170376,0.6731312992894549
0.13523765145591077,-0.010580984444170376,0.6725173129791324
0.13742304019793178,-0.010580984444170376,0.6719149881769657
0.1396084289399528,-0.010580984444170376,0.6713248301182317
0.1417938176819738,-0.010580984444170376,0.6707473412197629
0.1439792064239948,-0.010580984444170376,0.670183020418482
0.1461645951660158,-0.010580984444170376,0.6696323625052687
0.1483499839080368,-0.010580984444170376,0.6690958574549761
0.1505353726500578,-0.010580984444170376,0.6685739897542984
0.15272076139207882,-0.010580984444170376,0.6680672377283894
0.15490615013409983,-0.010580984444170376,0.66757607286785
0.15709153887612085,-0.010580984444170376,0.6671009591570567
0.15927692761814186,-0.010580984444170376,0.6666423524053429
0.16146231636016284,-0.010580984444170376,0.6662006995822405
0.16364770510218385,-0.010580984444170376,0.6657764381580605
0.16583309384420486,-0.010580984444170376,0.6653699954510888
0.16801848258622587,-0.010580984444170376,0.6649817879826881
0.17020387132824688,-0.010580984444170376,0.6646122208416206
0.1723892600702679,-0.010580984444170376,0.6642616870586812
0.1745746488122889,-0.010580984444170376,0.6639305669931052
0.17676003755430988,-0.010580984444170376,0.6636192277317342
0.1789454262963309,-0.010580984444170376,0.6633280225023744
0.1811308150383519,-0.010580984444170376,0.6630572901023565
0.18331620378037292,-0.010580984444170376,0.6628073543435988
0.18550159252239393,-0.010580984444170376,0.6625785235152064
0.18768698126441494,-0.010580984444170376,0.6623710898647178
0.18987237000643595,-0.010580984444170376,0.6621853290993296
